Date,1Week,1Month,2Month,3Month,6Month,12Month
2017-09-01,1.25,1.29,1.32,1.35,1.42,1.64
2017-09-04,1.25,1.29,1.32,1.35,1.42,1.64
2017-09-05,1.25,1.29,1.32,1.35,1.42,1.64
2017-09-06,1.25,1.29,1.32,1.35,1.42,1.64
2017-09-07,1.25,1.29,1.32,1.34,1.42,1.63
2017-09-08,1.25,1.29,1.32,1.34,1.42,1.64
2017-09-11,1.25,1.29,1.32,1.34,1.42,1.64
2017-09-12,1.25,1.29,1.32,1.34,1.43,1.64
2017-09-13,1.25,1.29,1.32,1.34,1.43,1.65
2017-09-14,1.25,1.29,1.32,1.34,1.43,1.65
2017-09-15,1.25,1.28,1.31,1.34,1.44,1.66
2017-09-18,1.25,1.28,1.31,1.34,1.44,1.67
2017-09-19,1.25,1.28,1.32,1.35,1.46,1.67
2017-09-20,1.25,1.28,1.32,1.35,1.46,1.67
2017-09-21,1.25,1.28,1.32,1.35,1.46,1.67
2017-09-22,1.25,1.28,1.32,1.35,1.46,1.68
2017-09-25,1.25,1.28,1.33,1.35,1.46,1.7
2017-09-26,1.25,1.29,1.33,1.35,1.47,1.7
2017-09-27,1.25,1.29,1.33,1.36,1.47,1.71
2017-09-28,1.25,1.29,1.33,1.37,1.5,1.74
2017-09-29,1.25,1.29,1.33,1.37,1.51,1.74
2017-10-10,1.25,1.29,1.33,1.37,1.53,1.74
2017-10-11,1.25,1.3,1.34,1.39,1.53,1.76
2017-10-12,1.25,1.29,1.34,1.39,1.53,1.77
2017-10-13,1.25,1.29,1.34,1.39,1.54,1.78
2017-10-16,1.25,1.29,1.34,1.39,1.54,1.79
2017-10-17,1.25,1.28,1.34,1.39,1.55,1.8
2017-10-18,1.25,1.28,1.34,1.39,1.56,1.81
2017-10-19,1.25,1.29,1.34,1.39,1.56,1.82
2017-10-20,1.25,1.3,1.35,1.42,1.61,1.88
2017-10-23,1.25,1.3,1.36,1.43,1.66,1.94
2017-10-24,1.25,1.3,1.36,1.43,1.65,1.94
2017-10-25,1.25,1.3,1.36,1.42,1.65,1.94
2017-10-26,1.25,1.3,1.36,1.42,1.65,1.95
2017-10-27,1.25,1.31,1.37,1.44,1.68,1.99
2017-10-30,1.25,1.31,1.37,1.44,1.69,2.02
2017-10-31,1.25,1.31,1.37,1.45,1.71,2.04
2017-11-01,1.25,1.31,1.38,1.46,1.72,2.06
2017-11-02,1.25,1.31,1.39,1.47,1.72,2.06
2017-11-03,1.25,1.31,1.39,1.48,1.73,2.05
2017-11-06,1.25,1.31,1.39,1.49,1.73,2.05
2017-11-07,1.25,1.31,1.4,1.5,1.73,2.05
2017-11-08,1.25,1.32,1.4,1.51,1.73,2.04
2017-11-09,1.25,1.32,1.41,1.52,1.74,2.03
2017-11-10,1.25,1.32,1.42,1.53,1.76,2.03
2017-11-13,1.25,1.32,1.43,1.54,1.78,2.03
2017-11-14,1.25,1.33,1.44,1.57,1.79,2.03
2017-11-15,1.25,1.34,1.45,1.58,1.8,2.03
2017-11-16,1.25,1.35,1.47,1.59,1.81,2.02
2017-11-17,1.25,1.35,1.47,1.6,1.82,2.02
2017-11-20,1.25,1.35,1.48,1.6,1.82,2.02
2017-11-21,1.25,1.35,1.48,1.61,1.82,2.02
2017-11-22,1.25,1.35,1.48,1.61,1.82,2.01
2017-11-23,1.25,1.35,1.49,1.62,1.82,2.01
2017-11-24,1.25,1.36,1.49,1.62,1.83,2.01
2017-11-27,1.25,1.36,1.49,1.63,1.83,2.02
2017-11-28,1.25,1.36,1.49,1.63,1.83,2.03
2017-11-29,1.25,1.37,1.5,1.63,1.83,2.02
2017-11-30,1.5,1.55,1.61,1.68,1.84,2.02
2017-12-01,1.5,1.56,1.61,1.68,1.83,2.01
2017-12-04,1.5,1.56,1.61,1.67,1.83,1.99
2017-12-05,1.5,1.56,1.61,1.67,1.82,1.98
2017-12-06,1.5,1.56,1.61,1.67,1.82,1.99
2017-12-07,1.5,1.56,1.61,1.67,1.81,1.98
2017-12-08,1.5,1.56,1.61,1.66,1.8,1.97
2017-12-11,1.5,1.56,1.61,1.66,1.8,1.97
2017-12-12,1.5,1.56,1.61,1.66,1.79,1.97
2017-12-13,1.5,1.56,1.61,1.66,1.79,1.95
2017-12-14,1.5,1.56,1.61,1.66,1.79,1.94
2017-12-15,1.5,1.56,1.61,1.67,1.79,1.96
2017-12-18,1.5,1.56,1.61,1.67,1.79,1.97
2017-12-19,1.5,1.56,1.61,1.67,1.8,1.97
2017-12-20,1.5,1.56,1.61,1.67,1.81,1.98
2017-12-21,1.5,1.56,1.61,1.68,1.81,1.98
2017-12-22,1.5,1.56,1.61,1.68,1.82,1.98
2017-12-26,1.5,1.56,1.61,1.69,1.83,1.99
2017-12-27,1.5,1.56,1.61,1.69,1.83,1.99
2017-12-28,1.5,1.56,1.62,1.7,1.83,2
2017-12-29,1.5,1.56,1.62,1.7,1.83,1.99
2018-01-02,1.5,1.56,1.62,1.7,1.84,1.99
2018-01-03,1.5,1.56,1.62,1.68,1.81,1.96
2018-01-04,1.5,1.56,1.61,1.67,1.8,1.95
2018-01-05,1.5,1.56,1.61,1.66,1.79,1.95
2018-01-08,1.5,1.56,1.61,1.65,1.77,1.94
2018-01-09,1.5,1.56,1.61,1.65,1.76,1.94
2018-01-10,1.5,1.56,1.61,1.65,1.76,1.94
2018-01-11,1.5,1.56,1.6,1.64,1.75,1.95
2018-01-12,1.5,1.55,1.6,1.64,1.74,1.95
2018-01-15,1.5,1.55,1.6,1.64,1.73,1.94
2018-01-16,1.5,1.55,1.6,1.64,1.73,1.95
2018-01-17,1.5,1.55,1.59,1.64,1.73,1.95
2018-01-18,1.5,1.55,1.59,1.64,1.72,1.95
2018-01-19,1.5,1.55,1.59,1.64,1.72,1.94
2018-01-22,1.5,1.55,1.59,1.64,1.72,1.94
2018-01-23,1.5,1.55,1.59,1.64,1.72,1.94
2018-01-24,1.5,1.55,1.59,1.64,1.72,1.94
2018-01-25,1.5,1.55,1.59,1.64,1.72,1.94
2018-01-26,1.5,1.55,1.59,1.64,1.72,1.94
2018-01-29,1.5,1.55,1.59,1.64,1.72,1.94
2018-01-30,1.5,1.55,1.59,1.64,1.73,1.96
2018-01-31,1.5,1.55,1.59,1.64,1.73,1.96
2018-02-01,1.5,1.55,1.59,1.64,1.73,1.96
2018-02-02,1.5,1.55,1.59,1.64,1.73,1.96
2018-02-05,1.5,1.55,1.59,1.64,1.73,1.95
2018-02-06,1.5,1.55,1.59,1.64,1.73,1.96
2018-02-07,1.5,1.55,1.59,1.64,1.73,1.96
2018-02-08,1.5,1.55,1.59,1.64,1.73,1.96
2018-02-09,1.5,1.55,1.59,1.64,1.73,1.97
2018-02-12,1.5,1.55,1.59,1.64,1.73,1.98
2018-02-13,1.5,1.55,1.6,1.64,1.73,1.98
2018-02-14,1.5,1.55,1.6,1.64,1.73,1.99
2018-02-19,1.5,1.55,1.6,1.64,1.73,1.99
2018-02-20,1.5,1.55,1.6,1.64,1.73,2
2018-02-21,1.5,1.55,1.6,1.64,1.74,2.01
2018-02-22,1.5,1.55,1.6,1.64,1.74,2.01
2018-02-23,1.5,1.55,1.6,1.64,1.74,2
2018-02-26,1.5,1.55,1.6,1.64,1.74,1.99
2018-02-27,1.5,1.55,1.6,1.64,1.74,2
2018-02-28,1.5,1.55,1.6,1.64,1.74,2
2018-03-02,1.5,1.55,1.6,1.64,1.74,2
2018-03-05,1.5,1.54,1.6,1.64,1.74,2.01
2018-03-06,1.5,1.54,1.6,1.64,1.75,2.02
2018-03-07,1.5,1.54,1.6,1.64,1.76,2.03
2018-03-08,1.5,1.54,1.6,1.64,1.76,2.04
2018-03-09,1.5,1.54,1.6,1.64,1.77,2.06
2018-03-12,1.5,1.54,1.6,1.64,1.77,2.07
2018-03-13,1.5,1.54,1.6,1.64,1.78,2.07
2018-03-14,1.5,1.54,1.6,1.64,1.78,2.07
2018-03-15,1.5,1.54,1.6,1.64,1.78,2.07
2018-03-16,1.5,1.54,1.6,1.64,1.78,2.07
2018-03-19,1.5,1.54,1.6,1.64,1.79,2.07
2018-03-20,1.5,1.54,1.6,1.65,1.8,2.07
2018-03-21,1.5,1.54,1.6,1.65,1.8,2.07
2018-03-22,1.5,1.55,1.6,1.65,1.8,2.07
2018-03-23,1.5,1.55,1.6,1.65,1.8,2.05
2018-03-26,1.5,1.55,1.6,1.65,1.8,2.04
2018-03-27,1.5,1.54,1.6,1.65,1.8,2.04
2018-03-28,1.5,1.55,1.6,1.65,1.8,2.04
2018-03-29,1.5,1.55,1.6,1.65,1.8,2.04
2018-03-30,1.5,1.55,1.6,1.65,1.8,2.04
2018-04-02,1.5,1.55,1.6,1.65,1.8,2.04
2018-04-03,1.5,1.55,1.6,1.65,1.8,2.04
2018-04-04,1.5,1.55,1.6,1.65,1.8,2.02
2018-04-05,1.5,1.55,1.61,1.66,1.8,2
2018-04-06,1.5,1.55,1.61,1.66,1.8,1.99
2018-04-09,1.5,1.55,1.61,1.66,1.8,1.99
2018-04-10,1.5,1.55,1.61,1.66,1.79,1.99
2018-04-11,1.5,1.55,1.61,1.66,1.79,1.99
2018-04-12,1.5,1.55,1.61,1.66,1.79,1.98
2018-04-13,1.5,1.55,1.61,1.65,1.79,1.98
2018-04-16,1.5,1.55,1.61,1.65,1.79,1.98
2018-04-17,1.5,1.55,1.61,1.65,1.79,1.98
2018-04-18,1.5,1.55,1.61,1.65,1.79,1.97
2018-04-19,1.5,1.55,1.61,1.65,1.79,1.98
2018-04-20,1.5,1.55,1.61,1.65,1.79,1.97
2018-04-23,1.5,1.55,1.61,1.65,1.79,1.98
2018-04-24,1.5,1.55,1.61,1.65,1.79,1.98
2018-04-25,1.5,1.55,1.61,1.65,1.78,1.98
2018-04-26,1.5,1.55,1.61,1.65,1.78,1.99
2018-04-27,1.5,1.55,1.61,1.65,1.78,1.99
2018-04-30,1.5,1.55,1.61,1.65,1.78,1.98
2018-05-02,1.5,1.55,1.61,1.65,1.78,1.98
2018-05-03,1.5,1.55,1.61,1.65,1.78,1.98
2018-05-04,1.5,1.55,1.61,1.65,1.79,1.98
2018-05-08,1.5,1.55,1.61,1.65,1.79,1.99
2018-05-09,1.5,1.55,1.61,1.65,1.8,2
2018-05-10,1.5,1.55,1.61,1.65,1.8,2.01
2018-05-11,1.5,1.55,1.61,1.65,1.8,2.02
2018-05-14,1.5,1.55,1.61,1.65,1.8,2.03
2018-05-15,1.5,1.55,1.61,1.65,1.79,2.04
2018-05-16,1.5,1.55,1.61,1.65,1.8,2.04
2018-05-17,1.5,1.55,1.61,1.65,1.8,2.03
2018-05-18,1.5,1.55,1.61,1.65,1.8,2.02
2018-05-21,1.5,1.55,1.61,1.65,1.8,1.99
2018-05-23,1.5,1.55,1.61,1.65,1.81,1.99
2018-05-24,1.5,1.55,1.61,1.65,1.8,2
2018-05-25,1.5,1.55,1.61,1.65,1.8,1.99
2018-05-28,1.5,1.55,1.61,1.65,1.8,1.99
2018-05-29,1.5,1.56,1.61,1.65,1.8,1.99
2018-05-30,1.5,1.56,1.61,1.65,1.8,1.99
2018-05-31,1.5,1.56,1.61,1.65,1.8,1.98
2018-06-01,1.5,1.56,1.61,1.65,1.8,1.98
2018-06-04,1.5,1.56,1.61,1.65,1.8,1.98
2018-06-05,1.5,1.56,1.61,1.65,1.8,1.98
2018-06-07,1.5,1.56,1.61,1.66,1.8,1.99
2018-06-08,1.5,1.56,1.61,1.66,1.8,1.98
2018-06-11,1.5,1.56,1.61,1.66,1.81,1.99
2018-06-12,1.5,1.56,1.61,1.66,1.8,2
2018-06-14,1.5,1.56,1.61,1.66,1.81,2.01
2018-06-15,1.5,1.56,1.61,1.67,1.82,2.02
2018-06-18,1.5,1.56,1.61,1.67,1.82,2.02
2018-06-19,1.5,1.56,1.61,1.67,1.82,2.02
2018-06-20,1.5,1.56,1.61,1.67,1.81,2.03
2018-06-21,1.5,1.56,1.61,1.68,1.82,2.03
2018-06-22,1.5,1.56,1.61,1.68,1.82,2.03
2018-06-25,1.5,1.56,1.61,1.68,1.83,2.04
2018-06-26,1.5,1.56,1.61,1.68,1.83,2.04
2018-06-27,1.5,1.56,1.61,1.68,1.83,2.04
2018-06-28,1.5,1.56,1.61,1.68,1.83,2.04
2018-06-29,1.5,1.57,1.62,1.68,1.83,2.04
2018-07-02,1.5,1.57,1.62,1.68,1.83,2.04
2018-07-03,1.5,1.57,1.62,1.68,1.83,2.03
2018-07-04,1.5,1.56,1.62,1.68,1.83,2.02
2018-07-05,1.5,1.56,1.62,1.68,1.83,2.02
2018-07-06,1.5,1.56,1.62,1.68,1.82,2.01
2018-07-09,1.5,1.56,1.62,1.68,1.82,2.01
2018-07-10,1.5,1.56,1.62,1.68,1.82,2.01
2018-07-11,1.5,1.56,1.62,1.68,1.82,1.99
2018-07-12,1.5,1.56,1.62,1.68,1.82,1.98
2018-07-13,1.5,1.56,1.62,1.69,1.83,2
2018-07-16,1.5,1.56,1.62,1.69,1.83,2.01
2018-07-17,1.5,1.56,1.62,1.69,1.83,2.01
2018-07-18,1.5,1.56,1.62,1.69,1.83,2.01
2018-07-19,1.5,1.56,1.62,1.69,1.83,2
2018-07-20,1.5,1.56,1.62,1.69,1.83,1.99
2018-07-23,1.5,1.56,1.62,1.68,1.82,1.98
2018-07-24,1.5,1.56,1.62,1.68,1.82,1.98
2018-07-25,1.5,1.56,1.62,1.68,1.82,1.98
2018-07-26,1.5,1.56,1.62,1.68,1.82,1.99
2018-07-27,1.5,1.56,1.62,1.68,1.82,1.98
2018-07-30,1.5,1.56,1.62,1.68,1.82,2
2018-07-31,1.5,1.56,1.62,1.68,1.82,2.01
2018-08-01,1.5,1.56,1.62,1.68,1.82,2.01
2018-08-02,1.5,1.56,1.62,1.68,1.82,2.01
2018-08-03,1.5,1.56,1.62,1.68,1.82,2.01
2018-08-06,1.5,1.56,1.62,1.68,1.82,2.01
2018-08-07,1.5,1.55,1.62,1.67,1.82,2
2018-08-08,1.5,1.55,1.62,1.67,1.82,2
2018-08-09,1.5,1.55,1.62,1.67,1.81,1.99
2018-08-10,1.5,1.55,1.62,1.66,1.81,1.98
2018-08-13,1.5,1.55,1.62,1.66,1.81,1.98
2018-08-14,1.5,1.55,1.62,1.66,1.81,1.98
2018-08-16,1.5,1.55,1.62,1.66,1.81,1.98
2018-08-17,1.5,1.55,1.62,1.66,1.81,1.98
2018-08-20,1.5,1.55,1.62,1.66,1.81,1.97
2018-08-21,1.5,1.55,1.62,1.66,1.81,1.96
2018-08-22,1.5,1.55,1.62,1.66,1.81,1.94
2018-08-23,1.5,1.55,1.62,1.66,1.81,1.94
2018-08-24,1.5,1.55,1.62,1.66,1.81,1.94
2018-08-27,1.5,1.55,1.62,1.66,1.82,1.94
2018-08-28,1.5,1.55,1.62,1.66,1.81,1.94
2018-08-29,1.5,1.55,1.62,1.66,1.81,1.94
2018-08-30,1.5,1.55,1.62,1.66,1.82,1.94
2018-08-31,1.5,1.55,1.62,1.66,1.83,1.96
2018-09-03,1.5,1.56,1.62,1.66,1.81,1.94
2018-09-04,1.5,1.56,1.62,1.66,1.81,1.94
2018-09-05,1.5,1.55,1.62,1.65,1.82,1.94
2018-09-06,1.5,1.55,1.62,1.65,1.81,1.93
2018-09-07,1.5,1.56,1.62,1.65,1.81,1.93
2018-09-10,1.5,1.56,1.62,1.65,1.82,1.95
2018-09-11,1.5,1.56,1.62,1.65,1.83,1.95
2018-09-12,1.5,1.56,1.62,1.65,1.82,1.95
2018-09-13,1.5,1.56,1.62,1.66,1.83,1.95
2018-09-14,1.5,1.56,1.62,1.66,1.84,1.96
2018-09-17,1.5,1.56,1.62,1.66,1.86,1.97
2018-09-18,1.5,1.56,1.62,1.67,1.87,1.98
2018-09-19,1.5,1.56,1.62,1.67,1.87,1.99
2018-09-20,1.5,1.56,1.62,1.68,1.87,2.01
2018-09-21,1.5,1.57,1.63,1.69,1.89,2.02
2018-09-27,1.5,1.57,1.63,1.69,1.9,2.04
2018-09-28,1.5,1.57,1.64,1.71,1.91,2.06
2018-10-01,1.5,1.58,1.64,1.71,1.92,2.06
2018-10-02,1.5,1.58,1.64,1.72,1.92,2.06
2018-10-04,1.5,1.58,1.64,1.72,1.93,2.06
2018-10-05,1.5,1.58,1.64,1.72,1.93,2.06
2018-10-08,1.5,1.58,1.65,1.73,1.94,2.08
2018-10-10,1.5,1.57,1.65,1.73,1.93,2.08
2018-10-11,1.5,1.57,1.65,1.73,1.93,2.07
2018-10-12,1.5,1.57,1.65,1.74,1.93,2.06
2018-10-15,1.5,1.58,1.66,1.75,1.95,2.07
2018-10-16,1.5,1.58,1.66,1.75,1.95,2.09
2018-10-17,1.5,1.59,1.67,1.76,1.97,2.09
2018-10-18,1.5,1.59,1.67,1.77,1.98,2.09
2018-10-19,1.5,1.59,1.67,1.77,1.99,2.08
2018-10-22,1.5,1.59,1.68,1.78,1.98,2.08
2018-10-23,1.5,1.6,1.68,1.79,1.98,2.09
2018-10-24,1.5,1.6,1.68,1.79,1.99,2.09
2018-10-25,1.5,1.6,1.69,1.8,1.99,2.1
2018-10-26,1.5,1.6,1.69,1.81,1.99,2.11
2018-10-29,1.5,1.6,1.7,1.81,2,2.11
2018-10-30,1.5,1.59,1.7,1.8,2.01,2.1
2018-10-31,1.5,1.6,1.69,1.81,2,2.11
2018-11-01,1.5,1.6,1.7,1.81,2.01,2.11
2018-11-02,1.5,1.6,1.7,1.81,2,2.1
2018-11-05,1.5,1.59,1.69,1.81,2,2.11
2018-11-06,1.5,1.59,1.69,1.8,2,2.09
2018-11-07,1.5,1.59,1.69,1.8,1.99,2.09
2018-11-08,1.5,1.59,1.69,1.8,1.98,2.07
2018-11-09,1.5,1.59,1.68,1.8,1.98,2.07
2018-11-12,1.5,1.59,1.68,1.8,1.98,2.07
2018-11-13,1.5,1.6,1.68,1.8,1.98,2.06
2018-11-14,1.5,1.6,1.68,1.8,1.97,2.06
2018-11-15,1.5,1.6,1.68,1.8,1.97,2.06
2018-11-16,1.5,1.6,1.68,1.8,1.98,2.07
2018-11-19,1.5,1.61,1.69,1.8,1.98,2.06
2018-11-20,1.5,1.61,1.69,1.8,1.99,2.06
2018-11-21,1.5,1.61,1.69,1.8,1.99,2.06
2018-11-22,1.5,1.61,1.69,1.81,2,2.06
2018-11-23,1.5,1.61,1.69,1.81,2,2.06
2018-11-26,1.5,1.61,1.7,1.81,2,2.06
2018-11-27,1.5,1.61,1.7,1.81,2,2.05
2018-11-28,1.5,1.62,1.71,1.82,2,2.06
2018-11-29,1.5,1.62,1.72,1.82,2.01,2.06
2018-11-30,1.65,1.72,1.79,1.85,2.04,2.07
2018-12-03,1.75,1.79,1.84,1.88,2.03,2.07
2018-12-04,1.75,1.79,1.84,1.88,2.02,2.07
2018-12-05,1.75,1.79,1.84,1.88,2,2.06
2018-12-06,1.75,1.79,1.85,1.88,2,2.05
2018-12-07,1.75,1.79,1.85,1.88,2,2.05
2018-12-10,1.75,1.79,1.85,1.88,2,2.04
2018-12-11,1.75,1.79,1.85,1.88,2,2.03
2018-12-12,1.75,1.79,1.85,1.89,1.99,2.02
2018-12-13,1.75,1.8,1.85,1.89,1.99,2.01
2018-12-14,1.75,1.8,1.85,1.89,1.99,2.01
2018-12-17,1.75,1.8,1.85,1.89,1.99,2.02
2018-12-18,1.75,1.8,1.85,1.89,1.98,2.01
2018-12-19,1.75,1.8,1.85,1.89,1.97,2
2018-12-20,1.75,1.8,1.85,1.89,1.96,1.99
2018-12-21,1.75,1.8,1.85,1.89,1.96,1.99
2018-12-24,1.75,1.81,1.85,1.89,1.97,2.01
2018-12-26,1.75,1.81,1.85,1.89,1.97,2.01
2018-12-27,1.75,1.81,1.85,1.9,1.98,2.01
2018-12-28,1.75,1.82,1.86,1.9,1.98,2.01
2018-12-31,1.75,1.82,1.86,1.9,1.97,2.01
2019-01-02,1.75,1.82,1.86,1.9,1.97,2.02
2019-01-03,1.75,1.82,1.85,1.9,1.96,1.99
2019-01-04,1.75,1.81,1.85,1.89,1.95,1.98
2019-01-07,1.75,1.8,1.84,1.88,1.93,1.96
2019-01-08,1.75,1.8,1.83,1.87,1.91,1.94
2019-01-09,1.75,1.8,1.83,1.86,1.91,1.93
2019-01-10,1.75,1.79,1.82,1.85,1.9,1.92
2019-01-11,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-14,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-15,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-16,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-17,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-18,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-21,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-22,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-23,1.75,1.79,1.82,1.85,1.89,1.92
2019-01-24,1.75,1.79,1.82,1.85,1.89,1.92
2019-01-25,1.75,1.79,1.82,1.85,1.89,1.92
2019-01-28,1.75,1.79,1.82,1.85,1.89,1.92
2019-01-29,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-30,1.75,1.79,1.82,1.85,1.9,1.93
2019-01-31,1.75,1.79,1.82,1.86,1.9,1.93
2019-02-01,1.75,1.79,1.82,1.86,1.9,1.93
2019-02-07,1.75,1.79,1.82,1.86,1.9,1.93
2019-02-08,1.75,1.79,1.82,1.86,1.91,1.94
2019-02-11,1.75,1.79,1.82,1.86,1.9,1.93
2019-02-12,1.75,1.79,1.82,1.86,1.9,1.93
2019-02-13,1.75,1.79,1.82,1.86,1.9,1.93
2019-02-14,1.75,1.79,1.82,1.86,1.9,1.94
2019-02-15,1.75,1.79,1.82,1.86,1.9,1.94
2019-02-18,1.75,1.79,1.82,1.86,1.9,1.94
2019-02-19,1.75,1.8,1.83,1.87,1.91,1.94
2019-02-20,1.75,1.8,1.83,1.87,1.91,1.94
2019-02-21,1.75,1.8,1.83,1.87,1.91,1.94
2019-02-22,1.76,1.8,1.83,1.87,1.91,1.94
2019-02-25,1.76,1.8,1.83,1.87,1.91,1.94
2019-02-26,1.76,1.8,1.84,1.87,1.91,1.95
2019-02-27,1.76,1.8,1.84,1.87,1.91,1.95
2019-02-28,1.76,1.8,1.84,1.87,1.91,1.95
2019-03-04,1.76,1.8,1.84,1.87,1.92,1.95
2019-03-05,1.76,1.8,1.84,1.87,1.91,1.95
2019-03-06,1.76,1.8,1.84,1.87,1.91,1.95
2019-03-07,1.76,1.8,1.84,1.87,1.9,1.95
2019-03-08,1.76,1.8,1.84,1.87,1.91,1.95
2019-03-11,1.76,1.8,1.84,1.87,1.91,1.94
2019-03-12,1.76,1.8,1.84,1.87,1.91,1.94
2019-03-13,1.76,1.8,1.84,1.87,1.91,1.94
2019-03-14,1.76,1.8,1.84,1.87,1.91,1.94
2019-03-15,1.76,1.8,1.84,1.87,1.9,1.95
2019-03-18,1.75,1.8,1.84,1.87,1.91,1.94
2019-03-19,1.75,1.8,1.84,1.88,1.91,1.94
2019-03-20,1.75,1.8,1.84,1.88,1.91,1.94
2019-03-21,1.75,1.8,1.84,1.88,1.91,1.94
2019-03-22,1.75,1.8,1.84,1.88,1.92,1.94
2019-03-25,1.75,1.8,1.84,1.88,1.92,1.94
2019-03-26,1.75,1.8,1.84,1.88,1.91,1.93
2019-03-27,1.75,1.8,1.84,1.88,1.9,1.93
2019-03-28,1.75,1.79,1.83,1.87,1.89,1.92
2019-03-29,1.75,1.79,1.83,1.87,1.88,1.9
2019-04-01,1.75,1.8,1.83,1.86,1.88,1.88
2019-04-02,1.75,1.79,1.83,1.86,1.88,1.88
2019-04-03,1.75,1.79,1.82,1.86,1.88,1.87
2019-04-04,1.75,1.78,1.82,1.85,1.87,1.87
2019-04-05,1.75,1.78,1.82,1.85,1.86,1.87
2019-04-08,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-09,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-10,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-11,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-12,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-15,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-16,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-17,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-18,1.75,1.78,1.81,1.84,1.85,1.87
2019-04-19,1.75,1.78,1.81,1.84,1.85,1.87
2019-04-22,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-23,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-24,1.75,1.78,1.81,1.84,1.86,1.87
2019-04-25,1.75,1.78,1.81,1.84,1.85,1.87
2019-04-26,1.75,1.78,1.81,1.83,1.85,1.86
2019-04-29,1.75,1.78,1.81,1.83,1.85,1.86
2019-04-30,1.75,1.78,1.81,1.83,1.85,1.86
2019-05-02,1.75,1.78,1.8,1.82,1.84,1.86
2019-05-03,1.75,1.78,1.8,1.82,1.84,1.86
2019-05-07,1.75,1.78,1.8,1.82,1.84,1.85
2019-05-08,1.75,1.78,1.8,1.82,1.83,1.85
2019-05-09,1.75,1.78,1.8,1.82,1.83,1.85
2019-05-10,1.75,1.77,1.79,1.81,1.83,1.84
2019-05-13,1.75,1.77,1.79,1.81,1.82,1.84
2019-05-14,1.75,1.77,1.79,1.81,1.82,1.84
2019-05-15,1.75,1.77,1.79,1.81,1.82,1.83
2019-05-16,1.75,1.77,1.79,1.81,1.82,1.83
2019-05-17,1.75,1.77,1.78,1.8,1.82,1.83
2019-05-20,1.75,1.77,1.78,1.8,1.81,1.82
2019-05-21,1.75,1.77,1.78,1.8,1.81,1.82
2019-05-22,1.75,1.77,1.78,1.8,1.81,1.82
2019-05-23,1.75,1.77,1.78,1.8,1.8,1.81
2019-05-24,1.75,1.77,1.77,1.79,1.8,1.81
2019-05-27,1.75,1.77,1.77,1.79,1.8,1.81
2019-05-28,1.75,1.76,1.77,1.79,1.8,1.81
2019-05-29,1.75,1.76,1.77,1.79,1.8,1.8
2019-05-30,1.75,1.76,1.77,1.78,1.79,1.8
2019-05-31,1.75,1.76,1.77,1.78,1.79,1.79
2019-06-03,1.75,1.75,1.76,1.76,1.77,1.77
2019-06-04,1.75,1.75,1.76,1.76,1.77,1.77
2019-06-05,1.75,1.75,1.76,1.76,1.77,1.77
2019-06-07,1.75,1.75,1.76,1.76,1.76,1.76
2019-06-10,1.75,1.75,1.75,1.75,1.75,1.75
2019-06-11,1.75,1.75,1.75,1.74,1.73,1.73
2019-06-12,1.75,1.74,1.74,1.73,1.73,1.72
2019-06-13,1.75,1.74,1.73,1.71,1.71,1.7
2019-06-14,1.75,1.74,1.72,1.7,1.7,1.69
2019-06-17,1.75,1.74,1.72,1.7,1.7,1.69
2019-06-18,1.75,1.74,1.72,1.7,1.69,1.69
2019-06-19,1.75,1.73,1.72,1.7,1.69,1.69
2019-06-20,1.75,1.73,1.71,1.69,1.69,1.68
2019-06-21,1.75,1.73,1.71,1.69,1.69,1.68
2019-06-24,1.75,1.73,1.71,1.7,1.69,1.68
2019-06-25,1.75,1.73,1.71,1.7,1.69,1.68
2019-06-26,1.75,1.73,1.71,1.7,1.69,1.68
2019-06-27,1.75,1.73,1.72,1.7,1.7,1.69
2019-06-28,1.75,1.73,1.72,1.7,1.7,1.7
2019-07-01,1.75,1.73,1.72,1.71,1.7,1.69
2019-07-02,1.75,1.73,1.72,1.71,1.7,1.69
2019-07-03,1.75,1.73,1.72,1.7,1.69,1.68
2019-07-04,1.75,1.73,1.72,1.7,1.69,1.67
2019-07-05,1.75,1.73,1.72,1.7,1.68,1.66
2019-07-08,1.75,1.73,1.71,1.7,1.68,1.65
2019-07-09,1.75,1.73,1.71,1.7,1.68,1.65
